Pool,Loan,Price,Amount,Fico,Dti,IsExpensive,IsCalifornia,IsCashout,IsPrimary
pool_10,103445284,202621.047735311,200100,773,38.918,0,0,0,1
pool_10,103445689,277743.257966708,272000,736,35.34,0,0,1,1
pool_10,103445744,192479.216098384,186400,762,47.902,0,0,0,1
pool_10,103445764,298747.444207606,297000,700,39.447,0,0,0,1
pool_10,103445810,189906.066584097,191100,768,30.173,0,0,0,1
pool_10,103445969,145331.541659556,142000,794,47.513,0,0,0,1
pool_10,103445973,249637.751591149,246000,772,40.898,0,0,0,1
pool_10,103446019,226356.73392089,225000,743,43.405,0,0,1,1
pool_10,103446034,168959.792930215,163500,663,31.058,0,0,1,1
pool_10,103446037,213868.205611797,216000,794,38.717,0,0,1,0
pool_10,103446152,399917.735571415,401486,806,49.583,0,1,0,1
pool_10,103446194,156569.81236753,154500,691,35.161,0,0,1,1
pool_10,103446342,161232.527866875,162800,727,43.046,0,0,0,1
pool_10,103446434,375101.196061076,373000,764,33.154,0,1,1,1
pool_10,103446438,538624.712078863,537000,693,45.176,1,1,0,1
pool_10,103446507,389488.373232278,392000,802,39.48,0,1,0,1
pool_10,103446559,330831.571016969,325900,758,44.421,0,0,0,1
pool_10,103446642,102718.646820052,100500,796,30.556,0,0,0,1
pool_10,103446771,227120.707629791,227000,784,48.957,0,1,1,1
pool_10,103446994,155441.461415005,153750,760,34.925,0,0,1,0
pool_10,103447016,528019.398431082,527400,759,45.09,1,1,0,1
pool_10,103447157,344419.651314547,341000,771,29.602,0,1,0,1
pool_10,103447295,469443.129806874,472000,741,27.179,0,0,0,1
pool_10,103447431,413799.519122661,411000,777,28.754,0,0,0,1
pool_10,103447554,451719.145715058,455500,788,37.884,0,1,1,1
pool_10,103447610,414277.77246516,405000,799,31.164,0,0,0,1
pool_10,103447730,314283.69668891,310900,729,35.078,0,0,0,1
pool_10,103447838,257123.013280343,258300,733,28.853,0,1,0,0
pool_10,103447847,133421.239674471,129000,715,43.711,0,0,1,1
pool_10,103447974,395699.655149169,388000,736,46.879,0,0,0,1
pool_10,103448015,423860.142567779,412000,771,44.019,0,0,1,1
pool_10,103448055,355901.037147703,354300,744,37.354,0,0,0,1
pool_10,103448117,335217.998127402,328930,684,44.614,0,0,0,1
pool_10,103448136,682751.846296233,675300,773,50.11,1,1,0,1
pool_10,103448147,157194.722576584,153550,760,26.997,0,1,0,1
pool_10,103448211,158485.023698124,154800,641,45.192,0,0,0,1
pool_10,103448213,282174.614766698,278000,807,9.879,0,1,0,1
pool_10,103448544,215568.117100642,211500,686,25,0,0,0,1
pool_10,103448731,393147.249398718,390700,762,27.175,0,0,0,1
pool_10,103448749,259329.799492028,253000,744,45.709,0,0,0,1
pool_10,103448784,173298.16962649,168500,785,42.549,0,0,1,1
pool_10,103448862,273660.852697402,268000,794,38.404,0,0,1,1
pool_10,103448894,417661.860295783,420400,754,21.981,0,1,0,1
pool_10,103449005,273599.831226006,272500,744,45.128,0,0,0,1
pool_10,103449061,210040.734040775,210000,776,39.082,0,1,1,1
pool_10,103449136,485125.570634616,484000,683,41.124,0,1,0,1
pool_10,103449191,282970.37745682,281250,749,36.872,0,1,1,0
pool_10,103449228,347966.422581663,347000,728,16.92,0,1,0,1
pool_10,103449331,344630.681369345,340000,795,47.034,0,0,0,1
pool_10,103449344,232600.604116089,229000,760,43.137,0,0,1,1
pool_10,103449467,378827.271243435,384000,771,36.125,0,0,1,1
pool_10,103449500,339433.81665978,337200,748,45.79,0,0,0,1
pool_10,103449660,219223.540214536,216000,808,35.389,0,0,1,1
pool_10,103449668,256473.188242755,259000,743,45.076,0,0,1,1
pool_10,103449686,481705.056525967,481500,749,43.699,0,1,0,1
pool_10,103449808,406051.024642903,408800,755,36.037,0,0,1,1
pool_10,103450037,292000.082898737,294000,669,41.223,0,0,0,1
pool_10,103450040,595125.396177168,599000,731,48.113,1,1,1,1
pool_10,103450070,311940.066632914,312350,787,20.648,0,0,0,1
pool_10,103450078,202737.67904079,200000,757,30.275,0,0,0,1
pool_10,103450237,204631.970084884,200000,666,44,0,0,1,1
pool_10,103450254,215635.618063554,210748,707,42.604,0,1,0,1
pool_10,103450373,338795.898206269,335000,672,27.412,0,1,1,1
pool_10,103450481,285006.185613276,276000,792,28.749,0,0,0,1
pool_10,103450486,343047.93642076,337750,759,33.98,0,0,1,1
pool_10,103450538,276043.219253062,273000,803,27,0,0,0,1
pool_10,103450585,327397.05526922,323000,770,35.402,0,0,0,1
pool_10,103450725,252952.432355785,249000,751,33.061,0,0,0,1
pool_10,103451012,210103.482664394,208000,716,44.486,0,0,0,1
pool_10,103451014,317278.332296271,315852,786,45.806,0,0,0,1
pool_10,103451051,323215.217691353,323000,765,36.771,0,0,1,1
pool_10,103451073,228159.409130215,226000,696,46.109,0,0,0,1
pool_10,103451138,182653.901447023,178620,744,38.331,0,0,0,1
pool_10,103451174,218134.906499666,219000,764,50.402,0,0,0,1
pool_10,103451179,242709.860126017,239000,765,17.928,0,0,1,1
pool_10,103451198,433390.508815892,433747,795,38.838,0,0,0,1
pool_10,103451238,262502.815753027,260000,756,37.9,0,0,1,1
pool_10,103451324,491447.586047035,484350,786,38.609,0,0,1,1
pool_10,103451350,345811.671369345,340000,781,26.264,0,0,0,0
pool_10,103451442,152661.835849136,150000,778,18.936,0,0,0,0
pool_10,103451549,323162.701987517,325500,788,22.425,0,0,0,1
pool_10,103451575,239306.920044858,238300,799,50.169,0,0,0,1
pool_10,103451602,345906.068424132,345000,774,33.875,0,0,1,1
pool_10,103451618,158948.728036057,160300,777,49.074,0,0,0,0
pool_10,103451664,327210.046848818,325000,766,36.655,0,0,0,1
pool_10,103451686,473146.552136361,472000,748,32.845,0,1,1,1
pool_10,103451876,185869.153619928,181700,714,26.454,0,0,0,1
pool_10,103451883,303281.38631338,298704,772,43.137,0,0,1,1
pool_10,103452052,325934.796359003,319500,773,27.7,0,0,1,1
pool_10,103452093,319833.010035416,315000,691,48.29,0,0,1,1
pool_10,103452151,250824.6596914,250000,770,17.203,0,0,0,1
pool_10,103452164,271734.509314713,268000,803,31.391,0,1,0,1
pool_10,103452258,417444.637040457,419000,806,38.055,0,1,1,1
pool_10,103452396,391219.351129542,390000,773,40.838,0,0,1,1
pool_10,103452426,414982.22016193,412500,773,48.153,0,0,0,1
pool_10,103452457,102331.230721819,101000,690,34.719,0,0,1,1
pool_10,103452503,187450.018129848,189000,795,27.995,0,0,0,1
pool_10,103452601,154874.186708869,155800,788,49.731,0,0,0,1
pool_10,103452653,219377.707333912,218800,796,43.845,0,0,0,1
pool_10,103452703,231633.231070581,225000,701,30.82,0,0,1,1
pool_10,103452777,192019.609496831,192910,768,37.075,0,0,0,1
pool_10,103452966,254188.233940761,256000,748,39.159,0,0,1,1
pool_10,103452978,247476.822629766,244000,732,48.727,0,1,0,1
pool_10,103452999,418548.438081551,420000,753,48.486,0,1,1,1
pool_10,103453013,261431.996573561,260000,699,42.299,0,0,1,1
pool_10,103453082,482252.693940699,484350,790,41,0,0,0,1
pool_10,103453131,255866.489128005,249313,786,15.099,0,0,0,1
pool_10,103453198,124663.12453129,121000,702,24.792,0,0,1,1
pool_10,103453301,285982.394025557,281000,712,37.105,0,0,0,1
pool_10,103453402,515206.154268949,502000,695,35.297,1,0,0,1
pool_10,103453480,409681.083639248,404000,763,29.872,0,0,1,1
pool_10,103453520,397441.337218569,399000,785,39.115,0,1,0,1
pool_10,103453590,227822.705129791,227000,746,47.322,0,0,0,1
pool_10,103453635,505512.862601975,500000,760,31.233,1,1,0,1
pool_10,103453644,207871.013857655,210000,690,47.225,0,0,1,1
pool_10,103453736,300348.673299585,300000,778,34.294,0,1,1,1
pool_10,103453751,258592.93286262,258000,725,38.86,0,0,1,1
pool_10,103453752,203748.787528799,203500,796,37.192,0,0,0,1
pool_10,103453837,309487.270170768,305300,803,20.908,0,0,0,1
pool_10,103453865,203666.811862776,200000,725,45.713,0,0,0,1
pool_10,103453913,252463.842910577,250000,772,36.799,0,0,1,1
pool_10,103453931,136116.943983951,133000,772,23.422,0,0,0,1
pool_10,103453944,253187.22982847,250000,782,38.478,0,0,1,1
pool_10,103453976,595653.666225249,589000,796,33.163,1,1,0,1
pool_10,103453983,228200.57519665,222600,704,36.871,0,0,1,1
pool_10,103454112,307388.893437712,303100,765,42.449,0,0,0,1
pool_10,103454144,168592.657777101,165000,713,29.444,0,0,1,1
pool_10,103454154,357814.588355688,360000,722,43.304,0,0,1,1
pool_10,103454156,269804.965869455,267000,785,46.69,0,0,1,1
pool_10,103454176,207628.737716293,207150,788,45.296,0,0,0,1
pool_10,103454225,289123.368429025,279500,771,29.603,0,0,0,1
pool_10,103454313,344259.571369345,340000,727,45.369,0,1,0,1
pool_10,103454326,441318.081878778,440200,740,34.727,0,1,0,1
pool_10,103454343,354811.96616572,360000,763,29.196,0,0,1,1
pool_10,103454386,347693.15353627,344739,801,41.237,0,1,0,1
pool_10,103454390,267772.473553073,265700,792,28.657,0,0,0,1
pool_10,103454403,141701.88994182,139200,629,30.975,0,0,0,1
pool_10,103454560,293314.263117521,289750,790,25.472,0,1,0,1
pool_10,103454753,384256.605401701,382000,716,45.18,0,0,0,1
pool_10,103454771,179092.889177808,180000,770,48.69,0,0,1,1
pool_10,103454854,284282.615711956,282000,793,20.078,0,0,0,1
pool_10,103454913,235862.811009919,232500,723,44.209,0,0,0,1
pool_10,103454916,504746.20338074,504100,775,31.216,1,1,0,1
pool_10,103454941,260378.915900265,262464,695,41.575,0,0,1,1
pool_10,103454950,333938.576917305,330000,795,43.039,0,0,1,1
pool_10,103454965,339056.983710098,339500,788,37.886,0,0,0,1
pool_10,103455016,354129.462465957,345750,714,41.471,0,0,0,1
pool_10,103455074,210528.167991463,208200,781,28.568,0,0,0,1
pool_10,103455147,287165.086931064,290500,814,50.42,0,0,1,1
pool_10,103455161,266204.52008864,263000,770,22.013,0,0,0,1
pool_10,103455172,321348.413681025,324000,713,44.22,0,0,1,1
pool_10,103455206,281699.419004008,279193,747,44.1,0,0,1,1
pool_10,103455213,350974.930067958,350000,792,39.008,0,1,0,1
pool_10,103455267,240552.030271892,241500,789,36.195,0,0,1,1
pool_10,103455326,255070.131751908,252000,742,39.645,0,1,0,1
pool_10,103455360,425170.643951355,423984,768,39.392,0,0,0,1
pool_10,103455434,350654.851266689,345500,714,35.804,0,1,0,1
pool_10,103455445,249439.905533868,248000,735,30.421,0,0,0,1
pool_10,103455451,325408.013636323,326000,801,39.816,0,0,0,0
pool_10,103455465,343691.089378242,344100,775,37.125,0,0,1,1
pool_10,103455473,252097.22965797,250000,703,31.027,0,0,1,1
pool_10,103455552,362363.88682474,362000,684,33.237,0,0,1,1
pool_10,103455593,236880.381326347,238000,755,41.614,0,0,0,1
pool_10,103455594,352296.890376171,355000,752,35.09,0,0,0,1
pool_10,103455620,235981.200057183,237200,753,21.456,0,0,0,1
pool_10,103455637,115852.508136833,116000,802,26.835,0,0,1,1
pool_10,103455730,178021.697520277,178000,748,34.456,0,0,0,1
pool_10,103455842,206444.183273025,210316,698,44.052,0,0,0,1
pool_10,103455938,488571.810012074,488000,747,39.051,1,1,0,1
pool_10,103455948,481659.667807488,480000,756,32.561,0,0,0,1
pool_10,103456063,428763.296321272,423000,774,16.927,0,0,0,1
pool_10,103456086,244058.808889198,242500,790,47.432,0,0,0,1
pool_10,103456101,224790.39114361,221600,699,24.76,0,0,1,1
pool_10,103456240,366155.333230269,361700,765,29.575,0,0,0,1
pool_10,103456328,207619.410671948,203950,749,34.115,0,0,1,1
pool_10,103456415,192173.705991149,189500,783,49.531,0,0,0,1
pool_10,103456424,299602.007969493,300000,706,35.352,0,0,1,1
pool_10,103456436,385462.634177502,380000,762,43.061,0,0,0,1
pool_10,103456456,169183.925646104,166000,800,35.398,0,0,0,1
pool_10,103456492,448469.993971913,452000,793,24.712,0,0,0,1
pool_10,103456586,628288.285478491,630000,771,47.512,1,1,1,1
pool_10,103456626,470645.216006128,473000,769,37.539,0,0,1,1
pool_10,103456724,178263.341238342,174400,729,36.16,0,0,1,1
pool_10,103456850,291418.34856954,285000,805,43.855,0,0,0,1
pool_10,103457001,294941.092552986,288000,726,39.059,0,1,1,1
pool_10,103457097,262521.351807824,259000,805,20.48,0,0,0,1
pool_10,103457189,338617.460087353,334500,788,49.283,0,1,0,1
pool_10,103457263,213383.294688033,211000,804,25.435,0,0,0,1
pool_10,103457297,324830.565954999,324000,753,27.262,0,1,0,1
pool_10,103457360,314316.821095408,316000,775,21.974,0,0,0,1
pool_10,103457479,343526.085694726,343200,776,29.375,0,0,1,1
pool_10,103457482,309512.847003606,304000,681,41.095,0,0,0,1
pool_10,103457500,230686.809896909,230000,745,35.091,0,0,1,1
pool_10,103457506,304727.030217665,298300,721,44.321,0,0,0,1
pool_10,103457516,206574.881726104,204000,702,46.609,0,0,1,1
pool_10,103457542,104259.090802662,101500,657,30.873,0,0,1,1
pool_10,103457565,438542.826328106,432000,752,40.705,0,0,0,1
pool_10,103457615,313349.742156485,307000,781,47.826,0,1,0,1
pool_10,103457617,162270.007490219,160000,761,41.992,0,0,1,1
pool_10,103457634,170862.109170981,165000,726,20.685,0,0,1,1
pool_10,103457636,271096.086215337,273000,808,30.861,0,0,0,1
pool_10,103457667,509026.255502593,503500,656,33.443,1,0,0,1
pool_10,103457715,616247.26987921,609000,761,47.901,1,0,0,1
pool_10,103457753,204538.248164144,200000,760,42.949,0,0,1,1
pool_10,103457832,262478.275800281,260000,777,40.51,0,1,1,1
pool_10,103457848,331807.873932662,328000,774,33.684,0,0,1,1
pool_10,103457886,249076.637188025,250500,796,48.294,0,0,0,1
pool_10,103457998,358761.806731866,354000,689,26.669,0,1,1,1
pool_10,103457999,211391.73024291,211200,691,43.759,0,0,1,1
pool_10,103458016,615828.16585181,609500,758,36.984,1,1,0,1
pool_10,103458024,236126.161401849,229600,720,33.466,0,0,1,1
pool_10,103458033,261107.682262624,255680,746,27.444,0,0,1,1
pool_10,103458038,178194.653209177,176000,739,44.354,0,0,1,1
pool_10,103458049,222352.14119731,221575,749,47.068,0,0,0,1
pool_10,103458081,110338.686657369,108000,729,48.652,0,0,0,1
pool_10,103458113,131710.848732676,131500,763,35.189,0,0,0,1
pool_10,103458123,641086.337262126,633000,714,47.558,1,1,0,1
pool_10,103458172,218024.861489334,213000,802,41.076,0,0,0,1
pool_10,103458268,681121.738868815,687000,770,46.746,1,1,0,1
pool_10,103458280,160871.085827063,156000,700,40.447,0,0,1,1
pool_10,103458311,467794.324684228,462000,726,27.077,0,1,0,1
pool_10,103458341,323037.784762202,320000,771,38.487,0,0,1,1
pool_10,103458349,248910.908794154,240000,774,36.438,0,0,0,1
pool_10,103458368,211870.278492831,210000,725,47.635,0,1,0,1
pool_10,103458420,482346.423636254,481000,745,38.848,0,1,0,1
pool_10,103458553,227410.237488452,231200,758,34.445,0,0,1,1
pool_10,103458557,358712.844665036,354350,740,34.598,0,1,0,1
pool_10,103458634,208422.136476589,203800,652,48.958,0,0,0,1
pool_10,103458695,257288.456344269,256000,677,36.292,0,1,1,1
pool_10,103458697,336484.840530315,332500,808,30.877,0,0,0,1
pool_10,103458726,148172.234251595,150001,663,27.479,0,1,1,1
pool_10,103458750,266678.798951649,266000,759,25.861,0,0,0,1
pool_10,103458766,363834.501013147,362000,775,48.231,0,0,0,1
pool_10,103458866,321348.413629653,317000,795,40.453,0,0,0,1
pool_10,103458889,156369.401455336,154000,712,38.221,0,0,1,1
pool_10,103458907,388777.348564101,379200,745,34.063,0,1,1,1
pool_10,103459092,249205.068081861,250000,817,20.288,0,0,0,1
pool_10,103459108,297908.353917359,293500,768,35.535,0,1,0,1
pool_10,103459144,438979.640406277,422500,700,32.123,0,1,1,1
pool_10,103459225,181790.299592428,180000,666,30.164,0,0,1,1
pool_10,103459297,167000.273888517,163700,772,29.317,0,0,1,1
pool_10,103459345,127003.423973874,124000,702,21.593,0,0,1,1
pool_10,103459359,299582.460437771,294000,738,38.298,0,0,0,1
pool_10,103459389,292402.342744932,292000,749,29.144,0,0,1,1
pool_10,103459405,214142.817761764,210000,708,22.804,0,0,1,1
pool_10,103459531,264343.303741038,262500,758,40.086,0,0,1,1
pool_10,103459806,266241.653110075,256000,781,42.321,0,0,0,1
pool_10,103459874,326620.809725539,320000,799,39.615,0,0,0,1
pool_10,103459914,242407.609144036,235000,687,44.3,0,0,0,1
pool_10,103459942,162158.421232632,160000,790,50.163,0,0,1,1
pool_10,103459945,200778.825616174,200000,816,26.317,0,0,1,0
pool_10,103459989,342001.343430996,335500,742,43.624,0,0,0,1
pool_10,103460108,399142.895269943,397000,751,32.959,0,0,0,1
pool_10,103460138,462657.546509714,451500,699,24.944,0,1,0,1
pool_10,103460182,290549.345007429,285000,717,46.794,0,1,0,1
pool_10,103460218,265661.330691373,267000,746,27.355,0,1,0,1
pool_10,103460307,120050.277910881,115500,765,18.534,0,0,0,1
pool_10,103460348,726771.681927682,711000,781,39.897,1,1,0,0
pool_10,103460452,287774.8265749,290000,778,47.687,0,1,1,1
pool_10,103460474,367981.430218623,364500,772,31.009,0,1,1,1
pool_10,103460520,478715.425656806,476500,749,9.823,0,1,0,1
pool_10,103460525,359465.828158702,357500,785,36.296,0,0,0,1
pool_10,103460630,406823.450978832,406000,774,37.795,0,0,0,1
pool_10,103460710,245509.899633293,240000,764,36.923,0,0,1,1
pool_10,103460715,656290.918133206,653900,746,22.987,1,0,0,1
pool_10,103460733,203964.783643719,204000,765,45.247,0,0,1,1
pool_10,103460798,281473.780000278,278300,753,44.131,0,1,1,1
pool_10,103461078,321096.514725535,322500,784,48.69,0,0,0,1
pool_10,103461218,257292.543195382,254500,731,38.168,0,0,1,1
pool_10,103461369,347769.742525169,337500,720,44.806,0,0,0,1
pool_10,103461387,285801.44619826,279000,803,36.464,0,0,0,1
pool_10,103461436,224123.460413122,219900,759,46.081,0,0,0,1
pool_10,103461640,236328.500968941,235500,778,32.928,0,0,0,1
pool_10,103461663,198789.001260014,196000,720,40.327,0,0,1,1
pool_10,103461664,368581.541949895,371000,785,50.232,0,1,0,1
pool_10,103461705,375564.306185973,367494,721,43.791,0,0,1,1
pool_10,103461758,297677.935059066,291368,764,34.067,0,0,1,1
pool_10,103461786,281479.614766698,278000,802,32.473,0,1,0,1
pool_10,103461790,264965.376643437,262000,794,21.186,0,0,0,1
pool_10,103461803,169843.897704932,166100,680,44.579,0,0,0,1
pool_10,103461930,676722.368721232,675850,803,41.076,1,1,0,1
pool_10,103461933,219020.110253169,212000,743,33.94,0,0,0,1
pool_10,103461998,297132.488629679,300000,814,28.866,0,0,1,1
pool_10,103462075,317323.150142501,313600,777,29.765,0,0,0,1
pool_10,103462278,292067.578279914,290318,763,28.142,0,0,0,1
pool_10,103462293,184247.608572453,181800,667,36.461,0,0,0,1
pool_10,103462296,346540.880547495,340000,742,26.295,0,0,1,1
pool_10,103462403,192575.22428472,188000,635,44.812,0,0,1,1
pool_10,103462475,128837.660205289,125000,758,32.516,0,0,1,1
pool_10,103462482,353599.727517523,349000,802,48.669,0,0,0,1
pool_10,103462572,313612.458574868,312000,747,19.996,0,0,0,1
pool_10,103462601,603877.148753017,597417,772,29.684,1,1,0,1
pool_10,103462619,276099.925786628,270700,771,34.329,0,0,0,1
pool_10,103462709,312678.857989263,303000,773,35.235,0,0,0,1
pool_10,103462737,387932.043653489,381000,690,50.404,0,1,0,1
pool_10,103462778,355082.2611751,355000,706,32.386,0,0,0,1
pool_10,103462794,577163.404691842,583300,739,25.395,1,1,0,1
pool_10,103462836,377435.392472024,379000,793,23.929,0,0,0,1
pool_10,103462847,323665.699879753,318000,690,40.487,0,0,0,1
pool_10,103462959,279936.71403945,278000,716,26.374,0,0,0,1
pool_10,103462984,204667.602177302,200000,705,38.57,0,0,0,1
pool_10,103463162,228602.790721949,226000,724,41.77,0,0,0,1
pool_10,103463167,116580.801708323,112000,819,23.809,0,0,0,1
pool_10,103463486,237184.930433005,231000,701,33.569,0,0,0,1
pool_10,103463727,204675.7270706,200000,670,36.628,0,0,1,1
pool_10,103463832,261757.595677684,260300,800,46.963,0,0,0,1
pool_10,103463879,215723.085102065,213750,733,28.816,0,0,0,1
pool_10,103463887,197569.749241354,190800,747,21.441,0,0,0,1
pool_10,103463940,168429.646095631,170000,767,34.783,0,0,1,1
pool_10,103463949,290639.996136557,281600,775,26.586,0,0,1,1
pool_10,103463957,272611.274514746,270000,797,47.389,0,1,1,1
pool_10,103463977,477976.210225317,466000,808,32.123,0,0,0,1
pool_10,103463987,219382.955495447,213000,768,42.645,0,0,0,1
pool_10,103464023,190670.450305533,184000,777,38.677,0,0,1,1
pool_10,103464120,526199.775437554,524500,784,42.11,1,0,0,1
pool_10,103464131,304157.917746953,298700,697,36.294,0,0,0,1
pool_10,103464240,461210.769724049,446500,740,38.722,0,0,0,1
pool_10,103464354,604240.528927166,599000,790,49.182,1,0,0,1
pool_10,103464432,272023.195342059,266000,773,49.784,0,0,1,1
pool_10,103464519,254542.717910577,250000,774,24.369,0,0,0,1
pool_10,103464577,121839.860967554,118750,750,32.818,0,0,0,1
pool_10,103464598,222047.607643494,224000,743,43.854,0,0,1,1
pool_10,103464711,254909.72965797,250000,710,44.321,0,0,0,1
pool_10,103464723,451926.014730759,455000,678,38.497,0,0,1,1
