LoanID,Amount,FICO,DTI,HighBalFlag,PropOcc,PropState,PropType,Purpose
103443822,"207,500",763,23.158,N,Primary,AZ,SFR_At,Cashout
103443862,"379,389",779,26.338,N,Primary,NC,SFR_At,Rate/Term
103443876,"180,000",804,23.608,N,Primary,AZ,SFR_Dt,Cashout
103443883,"395,504",769,18.342,N,Primary,CA,SFR_Dt,Purchase
103443999,"296,000",737,31.74,N,Primary,AZ,SFR_At,Rate/Term
103444094,"244,000",676,37.355,N,Primary,MN,SFR_Dt,Cashout
103444121,"350,000",797,23.021,N,Primary,VA,SFR_Dt,Rate/Term
103444125,"228,000",783,39.58,N,Primary,ID,SFR_Dt,Cashout
103444190,"220,800",681,31.061,N,Primary,TX,SFR_Dt,Rate/Term
103444286,"224,650",752,21.541,N,Primary,IL,SFR_Dt,Rate/Term
103444291,"200,000",746,34.159,N,Primary,CA,SFR_Dt,Cashout
103444328,"340,000",762,32.343,N,Primary,VA,SFR_Dt,Rate/Term
103444389,"606,000",801,34.279,Y,NOO,CA,SFR_At,Rate/Term
103444429,"229,000",753,44.075,N,Primary,WI,SFR_Dt,Rate/Term
103444439,"206,000",775,40.795,N,Primary,VA,SFR_Dt,Rate/Term
103444470,"207,100",743,22.934,N,Primary,MI,SFR_Dt,Rate/Term
103444506,"250,000",736,33.791,N,Primary,CA,SFR_Dt,Cashout
103444518,"200,400",742,31.854,N,Primary,TX,SFR_Dt,Cashout
103444557,"282,000",742,50.373,N,Primary,WA,SFR_Dt,Cashout
103444606,"376,500",747,43.967,N,Primary,CA,SFR_Dt,Rate/Term
103444615,"496,500",720,48.932,Y,Primary,MD,SFR_At,Rate/Term
103444617,"204,000",785,43.466,N,Primary,MO,SFR_Dt,Cashout
103444630,"235,000",772,49.217,N,Primary,NJ,CondoLo,Cashout
103444732,"305,000",762,38.143,N,Primary,GA,SFR_At,Rate/Term
103444739,"215,000",793,37.387,N,Primary,MA,SFR_Dt,Cashout
103444862,"379,875",779,28.461,N,Primary,AZ,SFR_At,Cashout
103444934,"417,800",737,21.249,N,Primary,CT,SFR_At,Rate/Term
103444958,"364,500",791,24.154,N,Primary,CA,SFR_At,Rate/Term
103445039,"200,001",801,49.805,N,Primary,MO,SFR_At,Rate/Term
103445055,"282,000",741,17.638,N,Primary,CA,SFR_Dt,Rate/Term
103445094,"186,000",796,40.322,N,Primary,WY,Modular,Rate/Term
103445124,"320,000",792,36.615,N,Primary,MD,SFR_At,Rate/Term
103445217,"250,000",783,36.937,N,Primary,NC,SFR_At,Rate/Term
103445258,"158,700",702,36.653,N,Primary,MO,SFR_Dt,Rate/Term
103445266,"221,600",661,43.109,N,Primary,ID,SFR_Dt,Cashout
103445284,"200,100",773,38.918,N,Primary,OH,SFR_Dt,Rate/Term
103445426,"225,000",775,22.542,N,Primary,VA,SFR_At,Rate/Term
103445492,"240,000",795,45.539,N,Primary,TX,SFR_At,Cashout
103445503,"480,000",701,26.466,N,Primary,IL,SFR_Dt,Rate/Term
103445539,"222,000",730,32.239,N,Primary,LA,SFR_Dt,Rate/Term
103445579,"236,320",809,24.068,N,Primary,NC,CondoLo,Purchase
103445689,"272,000",736,35.34,N,Primary,TX,SFR_Dt,Cashout
103445744,"186,400",762,47.902,N,Primary,LA,SFR_Dt,Rate/Term
103445764,"297,000",700,39.447,N,Primary,MO,SFR_At,Rate/Term
103445810,"191,100",768,30.173,N,Primary,FL,SFR_Dt,Rate/Term
103445854,"163,400",749,33.138,N,Primary,TX,SFR_At,Rate/Term
103445879,"456,200",724,36.996,N,Primary,CA,SFR_Dt,Rate/Term
103445913,"203,424",808,17.987,N,Primary,UT,SFR_Dt,Rate/Term
103445922,"209,000",785,49.662,N,Primary,DE,SFR_At,Rate/Term
103445969,"142,000",794,47.513,N,Primary,ME,SFR_Dt,Rate/Term
103445973,"246,000",772,40.898,N,Primary,NJ,SFR_At,Rate/Term
103446019,"225,000",743,43.405,N,Primary,WA,SFR_Dt,Cashout
103446034,"163,500",663,31.058,N,Primary,TX,SFR_At,Cashout
103446037,"216,000",794,38.717,N,NOO,AZ,SFR_At,Cashout
103446123,"200,800",664,41.664,N,Primary,TX,SFR_At,Cashout
103446152,"401,486",806,49.583,N,Primary,CA,SFR_Dt,Rate/Term
103446172,"108,000",641,43.82,N,Primary,TX,SFR_Dt,Cashout
103446194,"154,500",691,35.161,N,Primary,IN,SFR_Dt,Cashout
103446342,"162,800",727,43.046,N,Primary,WA,CondoLo,Rate/Term
103446389,"362,429",766,37.58,N,Primary,CA,SFR_Dt,Rate/Term
103446394,"449,200",790,25.64,N,Primary,CA,CondoLo,Rate/Term
103446434,"373,000",764,33.154,N,Primary,CA,SFR_Dt,Cashout
103446438,"537,000",693,45.176,Y,Primary,CA,SFR_Dt,Rate/Term
103446472,"400,000",768,30.525,N,Primary,NC,SFR_Dt,Cashout
103446507,"392,000",802,39.48,N,Primary,CA,SFR_Dt,Rate/Term
103446559,"325,900",758,44.421,N,Primary,NJ,SFR_Dt,Rate/Term
103446613,"325,000",723,32.802,N,Primary,NY,SFR_Dt,Cashout
103446642,"100,500",796,30.556,N,Primary,NC,SFR_Dt,Rate/Term
103446771,"227,000",784,48.957,N,Primary,CA,CondoLo,Cashout
103446894,"216,000",727,45.177,N,Primary,NY,SFR_Dt,Cashout
103446994,"153,750",760,34.925,N,NOO,NC,SFR_At,Cashout
103447016,"527,400",759,45.09,Y,Primary,CA,SFR_Dt,Rate/Term
103447127,"175,000",658,41.293,N,Primary,MO,SFR_Dt,Cashout
103447157,"341,000",771,29.602,N,Primary,CA,SFR_At,Rate/Term
103447272,"160,000",802,30.589,N,Second,WA,SFR_At,Rate/Term
103447295,"472,000",741,27.179,N,Primary,MD,SFR_At,Rate/Term
103447342,"208,000",673,32.137,N,Primary,TX,SFR_At,Cashout
103447408,"345,245",775,41.156,N,Primary,FL,SFR_At,Rate/Term
103447431,"411,000",777,28.754,N,Primary,GA,SFR_Dt,Rate/Term
103447554,"455,500",788,37.884,N,Primary,CA,SFR_Dt,Cashout
103447577,"640,000",705,47.779,Y,Primary,WA,SFR_Dt,Rate/Term
103447593,"239,969",622,25.741,N,Primary,WA,SFR_Dt,Cashout
103447610,"405,000",799,31.164,N,Primary,CO,SFR_At,Rate/Term
103447644,"201,600",651,36.374,N,Primary,CO,SFR_At,Cashout
103447730,"310,900",729,35.078,N,Primary,TX,SFR_At,Rate/Term
103447838,"258,300",733,28.853,N,NOO,CA,SFR_At,Rate/Term
103447847,"129,000",715,43.711,N,Primary,TX,SFR_At,Cashout
103447900,"225,000",730,40.128,N,Primary,WA,CondoLo,Rate/Term
103447974,"388,000",736,46.879,N,Primary,NJ,SFR_Dt,Rate/Term
103448007,"204,000",782,14.991,N,Primary,TN,SFR_Dt,Rate/Term
103448015,"412,000",771,44.019,N,Primary,NV,SFR_At,Cashout
103448055,"354,300",744,37.354,N,Primary,FL,SFR_At,Rate/Term
103448067,"305,500",724,43.71,N,Primary,WA,SFR_Dt,Rate/Term
103448117,"328,930",684,44.614,N,Primary,NH,SFR_Dt,Rate/Term
103448136,"675,300",773,50.11,Y,Primary,CA,CondoLo,Rate/Term
103448147,"153,550",760,26.997,N,Primary,CA,SFR_Dt,Rate/Term
103448211,"154,800",641,45.192,N,Primary,ID,SFR_Dt,Rate/Term
103448213,"278,000",807,9.879,N,Primary,CA,SFR_Dt,Rate/Term
103448253,"200,000",774,36.83,N,Primary,HI,SFR_Dt,Cashout
103448311,"484,350",812,14.901,N,Primary,CA,SFR_Dt,Cashout
103448352,"365,500",708,41.107,N,Primary,NC,SFR_At,Rate/Term
103448425,"307,500",808,45.625,N,NOO,CA,SFR_Dt,Cashout
103448544,"211,500",686,25,N,Primary,VA,SFR_Dt,Rate/Term
103448697,"344,500",705,17.316,N,Primary,TX,SFR_At,Cashout
103448731,"390,700",762,27.175,N,Primary,PA,SFR_At,Rate/Term
103448749,"253,000",744,45.709,N,Primary,MO,SFR_At,Rate/Term
103448784,"168,500",785,42.549,N,Primary,TX,SFR_Dt,Cashout
103448794,"211,000",803,33.598,N,Primary,ID,SFR_At,Rate/Term
103448862,"268,000",794,38.404,N,Primary,AZ,SFR_At,Cashout
103448894,"420,400",754,21.981,N,Primary,CA,SFR_Dt,Rate/Term
103448949,"154,400",642,19,N,Primary,FL,Det Condo,Cashout
103448958,"480,000",823,28.819,N,Primary,MD,SFR_Dt,Rate/Term
103449005,"272,500",744,45.128,N,Primary,MA,2 Unit,Rate/Term
103449056,"359,000",775,18.723,N,Primary,CA,SFR_At,Rate/Term
103449061,"210,000",776,39.082,N,Primary,CA,SFR_Dt,Cashout
103449127,"499,000",705,50.447,Y,Primary,NY,SFR_Dt,Rate/Term
103449129,"222,400",685,49.957,N,Primary,CA,SFR_Dt,Cashout
103449130,"225,000",823,32.06,N,Primary,CA,SFR_Dt,Cashout
103449136,"484,000",683,41.124,N,Primary,CA,SFR_Dt,Rate/Term
103449143,"230,000",783,27.622,N,Primary,CA,SFR_At,Rate/Term
103449182,"385,600",804,14.626,N,Primary,TX,SFR_Dt,Purchase
103449191,"281,250",749,36.872,N,NOO,CA,SFR_Dt,Cashout
103449211,"100,000",640,44.995,N,Primary,SC,SFR_Dt,Cashout
103449228,"347,000",728,16.92,N,Primary,CA,CondoLo,Rate/Term
103449258,"225,250",682,49.936,N,Primary,AR,SFR_Dt,Rate/Term
103449331,"340,000",795,47.034,N,Primary,MD,SFR_At,Rate/Term
103449344,"229,000",760,43.137,N,Primary,MD,SFR_At,Cashout
103449385,"250,001",739,42.593,N,Primary,GA,SFR_At,Cashout
103449416,"396,000",755,28.366,N,Primary,CO,SFR_At,Rate/Term
103449467,"384,000",771,36.125,N,Primary,WA,SFR_Dt,Cashout
103449499,"308,750",782,38.697,N,Primary,KS,SFR_At,Rate/Term
103449500,"337,200",748,45.79,N,Primary,TX,SFR_At,Rate/Term
103449555,"237,300",797,21.675,N,Primary,MI,SFR_Dt,Rate/Term
103449611,"302,373",763,35.85,N,Primary,NC,SFR_At,Rate/Term
103449634,"483,000",760,32.392,N,Primary,OR,SFR_Dt,Cashout
103449660,"216,000",808,35.389,N,Primary,CO,SFR_Dt,Cashout
103449668,"259,000",743,45.076,N,Primary,TX,SFR_At,Cashout
103449686,"481,500",749,43.699,N,Primary,CA,SFR_At,Rate/Term
103449725,"202,400",712,36.067,N,Primary,RI,SFR_Dt,Cashout
103449808,"408,800",755,36.037,N,Primary,FL,SFR_Dt,Cashout
103449826,"102,600",801,37.355,N,Primary,NY,CondoLo,Rate/Term
103449855,"440,000",803,23.97,N,Primary,MD,SFR_Dt,Rate/Term
103449871,"218,350",702,48.398,N,Primary,NY,SFR_Dt,Rate/Term
103449958,"216,000",757,38.327,N,Primary,OR,SFR_Dt,Rate/Term
103450030,"675,000",731,39.853,Y,Primary,CA,2 Unit,Cashout
103450037,"294,000",669,41.223,N,Primary,ME,SFR_Dt,Rate/Term
103450040,"599,000",731,48.113,Y,Primary,CA,SFR_Dt,Cashout
103450070,"312,350",787,20.648,N,Primary,NJ,SFR_Dt,Rate/Term
103450078,"200,000",757,30.275,N,Primary,IN,SFR_Dt,Rate/Term
103450215,"340,000",790,46.372,N,Primary,IL,SFR_Dt,Rate/Term
103450228,"140,000",751,27.923,N,Primary,NY,SFR_Dt,Cashout
103450237,"200,000",666,44,N,Primary,ID,SFR_Dt,Cashout
103450240,"130,500",763,40.483,N,Primary,WV,SFR_At,Cashout
103450254,"210,748",707,42.604,N,Primary,CA,SFR_Dt,Rate/Term
103450301,"467,000",702,43.131,N,Primary,CA,SFR_Dt,Cashout
103450373,"335,000",672,27.412,N,Primary,CA,SFR_Dt,Cashout
103450423,"420,000",642,42.842,N,Primary,TX,SFR_At,Cashout
103450481,"276,000",792,28.749,N,Primary,NV,SFR_Dt,Rate/Term
103450486,"337,750",759,33.98,N,Primary,VA,SFR_Dt,Cashout
103450538,"273,000",803,27,N,Primary,OH,SFR_Dt,Rate/Term
103450548,"168,000",690,42.075,N,Primary,MO,CondoLo,Cashout
103450577,"304,000",682,41.549,N,Primary,CA,SFR_Dt,Cashout
103450585,"323,000",770,35.402,N,Primary,MT,SFR_At,Rate/Term
103450595,"124,000",748,43.791,N,Primary,NC,SFR_Dt,Cashout
103450627,"430,000",756,21.572,N,Primary,OR,SFR_Dt,Cashout
103450714,"293,000",759,24.067,N,Primary,CO,SFR_Dt,Rate/Term
103450725,"249,000",751,33.061,N,Primary,PA,SFR_Dt,Rate/Term
103450763,"262,000",802,43.415,N,Primary,VA,SFR_Dt,Cashout
103450953,"332,000",758,31.925,N,Primary,CO,SFR_Dt,Cashout
103450981,"216,100",815,18.247,N,Primary,MA,SFR_Dt,Rate/Term
103451012,"208,000",716,44.486,N,Primary,TX,SFR_Dt,Rate/Term
103451014,"315,852",786,45.806,N,Primary,NC,SFR_At,Rate/Term
103451051,"323,000",765,36.771,N,Primary,MS,SFR_Dt,Cashout
103451061,"484,350",799,18.593,N,Primary,CA,SFR_Dt,Cashout
103451073,"226,000",696,46.109,N,Primary,ID,SFR_At,Rate/Term
103451117,"269,000",786,28.734,N,Primary,FL,SFR_Dt,Cashout
103451138,"178,620",744,38.331,N,Primary,TX,CondoLo,Rate/Term
103451172,"267,500",686,34.183,N,Primary,CA,SFR_Dt,Rate/Term
103451174,"219,000",764,50.402,N,Primary,GA,SFR_At,Rate/Term
103451179,"239,000",765,17.928,N,Primary,MD,SFR_At,Cashout
103451198,"433,747",795,38.838,N,Primary,MA,SFR_Dt,Rate/Term
103451238,"260,000",756,37.9,N,Primary,PA,SFR_Dt,Cashout
103451262,"307,000",729,45.921,N,Primary,GA,SFR_At,Rate/Term
103451324,"484,350",786,38.609,N,Primary,TX,SFR_At,Cashout
103451345,"180,000",684,35.962,N,Primary,CA,SFR_Dt,Cashout
103451350,"340,000",781,26.264,N,Second,DE,SFR_Dt,Rate/Term
103451385,"326,000",793,41.852,N,Second,NJ,SFR_Dt,Cashout
103451397,"262,000",698,47.072,N,Primary,FL,SFR_Dt,Rate/Term
103451409,"451,600",755,37.052,N,Primary,WA,SFR_Dt,Cashout
103451417,"212,000",717,34.173,N,Primary,NJ,SFR_Dt,Rate/Term
103451442,"150,000",778,18.936,N,NOO,MD,SFR_At,Rate/Term
103451549,"325,500",788,22.425,N,Primary,NC,SFR_At,Rate/Term
103451575,"238,300",799,50.169,N,Primary,TN,SFR_Dt,Rate/Term
103451594,"315,000",673,44.159,N,Primary,CA,CondoLo,Cashout
103451602,"345,000",774,33.875,N,Primary,MD,SFR_Dt,Cashout
103451618,"160,300",777,49.074,N,Second,FL,SFR_At,Rate/Term
103451637,"195,000",762,38.566,N,Primary,CA,SFR_At,Rate/Term
103451640,"401,000",716,33.886,N,Primary,TX,SFR_Dt,Rate/Term
103451644,"223,400",794,37.725,N,Primary,SC,SFR_At,Rate/Term
103451661,"311,308",765,34.248,N,Primary,FL,SFR_At,Rate/Term
103451664,"325,000",766,36.655,N,Primary,GA,CondoHi,Rate/Term
103451680,"179,000",741,40.474,N,Primary,NY,SFR_Dt,Rate/Term
103451686,"472,000",748,32.845,N,Primary,CA,SFR_Dt,Cashout
103451707,"212,100",779,36.988,N,Primary,TX,SFR_At,Rate/Term
103451771,"258,000",750,42.015,N,Primary,CA,SFR_At,Cashout
103451876,"181,700",714,26.454,N,Primary,AZ,SFR_Dt,Rate/Term
103451883,"298,704",772,43.137,N,Primary,GA,SFR_At,Cashout
103451885,"270,000",778,43.254,N,Primary,AZ,SFR_Dt,Rate/Term
103451887,"340,000",756,27.954,N,Primary,NV,SFR_At,Rate/Term
103452052,"319,500",773,27.7,N,Primary,CT,SFR_Dt,Cashout
103452086,"257,450",801,29.599,N,Primary,LA,SFR_Dt,Rate/Term
103452093,"315,000",691,48.29,N,Primary,AZ,SFR_Dt,Cashout
103452102,"274,000",798,23.286,N,Primary,CA,SFR_At,Rate/Term
103452151,"250,000",770,17.203,N,Primary,TX,SFR_At,Rate/Term
103452164,"268,000",803,31.391,N,Primary,CA,SFR_Dt,Rate/Term
103452198,"216,000",653,45.22,N,Primary,TX,SFR_Dt,Cashout
103452258,"419,000",806,38.055,N,Primary,CA,2 Unit,Cashout
103452300,"125,000",679,37.103,N,Primary,SC,SFR_Dt,Cashout
103452363,"144,900",726,43.655,N,Primary,IL,SFR_Dt,Rate/Term
103452396,"390,000",773,40.838,N,Primary,FL,SFR_At,Cashout
103452426,"412,500",773,48.153,N,Primary,DC,CondoLo,Rate/Term
103452457,"101,000",690,34.719,N,Primary,WA,SFR_Dt,Cashout
103452502,"291,800",732,41.263,N,Primary,LA,SFR_At,Rate/Term
103452503,"189,000",795,27.995,N,Primary,AZ,SFR_At,Rate/Term
103452539,"260,000",673,26.218,N,Primary,TX,SFR_Dt,Rate/Term
103452601,"155,800",788,49.731,N,Primary,OH,SFR_Dt,Rate/Term
103452653,"218,800",796,43.845,N,Primary,TN,SFR_At,Rate/Term
103452703,"225,000",701,30.82,N,Primary,AZ,SFR_At,Cashout
103452777,"192,910",768,37.075,N,Primary,PA,SFR_Dt,Rate/Term
103452845,"92,350",707,43.675,N,Primary,FL,CondoLo,Cashout
103452856,"250,400",766,25.495,N,Primary,NY,2 Unit,Purchase
103452966,"256,000",748,39.159,N,Primary,FL,SFR_At,Cashout
103452978,"244,000",732,48.727,N,Primary,CA,SFR_Dt,Rate/Term
103452999,"420,000",753,48.486,N,Primary,CA,SFR_At,Cashout
103453013,"260,000",699,42.299,N,Primary,WA,SFR_Dt,Cashout
103453020,"345,500",809,37.898,N,Primary,WA,Det Condo,Rate/Term
103453082,"484,350",790,41,N,Primary,FL,SFR_At,Rate/Term
103453131,"249,313",786,15.099,N,Primary,LA,SFR_Dt,Rate/Term
103453198,"121,000",702,24.792,N,Primary,GA,SFR_Dt,Cashout
103453301,"281,000",712,37.105,N,Primary,CO,SFR_Dt,Rate/Term
103453321,"145,500",625,44.253,N,Primary,DC,SFR_Dt,Cashout
103453402,"502,000",695,35.297,Y,Primary,HI,SFR_At,Rate/Term
103453480,"404,000",763,29.872,N,Primary,UT,SFR_Dt,Cashout
103453520,"399,000",785,39.115,N,Primary,CA,SFR_Dt,Rate/Term
103453543,"243,750",641,45,N,NOO,MT,SFR_Dt,Cashout
103453559,"473,000",765,42.999,N,Primary,WA,SFR_At,Rate/Term
103453579,"435,500",794,26.456,N,Primary,VA,SFR_At,Rate/Term
103453590,"227,000",746,47.322,N,Primary,TN,SFR_Dt,Rate/Term
103453608,"172,500",688,29.455,N,Primary,NY,SFR_Dt,Cashout
103453635,"500,000",760,31.233,Y,Primary,CA,SFR_Dt,Rate/Term
103453644,"210,000",690,47.225,N,Primary,NE,SFR_Dt,Cashout
103453649,"247,000",779,21.302,N,Primary,NV,SFR_At,Rate/Term
103453676,"230,000",810,26.211,N,Primary,CO,SFR_At,Rate/Term
103453723,"328,000",757,23.814,N,Primary,MN,SFR_Dt,Rate/Term
103453736,"300,000",778,34.294,N,Primary,CA,SFR_Dt,Cashout
103453751,"258,000",725,38.86,N,Primary,NH,SFR_Dt,Cashout
103453752,"203,500",796,37.192,N,Primary,UT,SFR_Dt,Rate/Term
103453808,"726,525",783,44.437,Y,Primary,CA,SFR_At,Cashout
103453837,"305,300",803,20.908,N,Primary,TN,SFR_At,Rate/Term
103453865,"200,000",725,45.713,N,Primary,VA,SFR_Dt,Rate/Term
103453866,"133,600",649,28.662,N,Primary,TX,SFR_Dt,Cashout
103453913,"250,000",772,36.799,N,Primary,MA,2 Unit,Cashout
103453931,"133,000",772,23.422,N,Primary,IN,SFR_Dt,Rate/Term
103453944,"250,000",782,38.478,N,Primary,WY,SFR_Dt,Cashout
103453976,"589,000",796,33.163,Y,Primary,CA,SFR_At,Rate/Term
103453983,"222,600",704,36.871,N,Primary,NV,SFR_At,Cashout
103453991,"258,400",753,29.763,N,Primary,CA,SFR_Dt,Rate/Term
103454081,"365,000",762,36.711,N,Primary,SC,SFR_At,Purchase
103454086,"472,500",724,23.632,N,Primary,VA,SFR_Dt,Rate/Term
103454112,"303,100",765,42.449,N,Primary,RI,SFR_Dt,Rate/Term
103454144,"165,000",713,29.444,N,Primary,NM,SFR_Dt,Cashout
103454154,"360,000",722,43.304,N,Primary,AZ,SFR_At,Cashout
103454156,"267,000",785,46.69,N,Primary,WI,SFR_Dt,Cashout
103454174,"336,000",782,19.183,N,Primary,CO,SFR_Dt,Rate/Term
103454176,"207,150",788,45.296,N,Primary,WA,CondoLo,Rate/Term
103454215,"244,500",753,48.09,N,Primary,MI,SFR_Dt,Rate/Term
103454225,"279,500",771,29.603,N,Primary,ME,SFR_Dt,Rate/Term
103454272,"228,500",696,47.057,N,Primary,WY,SFR_Dt,Rate/Term
103454313,"340,000",727,45.369,N,Primary,CA,SFR_Dt,Purchase
103454315,"235,000",778,30.918,N,Primary,MT,SFR_Dt,Cashout
103454326,"440,200",740,34.727,N,Primary,CA,2 Unit,Rate/Term
103454334,"280,500",809,42.483,N,Primary,TN,SFR_Dt,Rate/Term
103454343,"360,000",763,29.196,N,Primary,AZ,SFR_At,Cashout
103454386,"344,739",801,41.237,N,Primary,CA,SFR_At,Rate/Term
103454390,"265,700",792,28.657,N,Primary,MI,SFR_Dt,Rate/Term
103454403,"139,200",629,30.975,N,Primary,NJ,SFR_Dt,Rate/Term
103454491,"216,860",787,25.463,N,Primary,NJ,SFR_At,Rate/Term
103454526,"260,000",798,27.881,N,Primary,SD,SFR_Dt,Rate/Term
103454543,"232,500",791,32.344,N,Primary,IL,SFR_At,Cashout
103454560,"289,750",790,25.472,N,Primary,CA,SFR_Dt,Rate/Term
103454573,"332,000",808,25.326,N,Primary,CA,SFR_Dt,Rate/Term
103454583,"351,900",687,34.588,N,Primary,NJ,SFR_Dt,Rate/Term
103454615,"223,250",687,36.521,N,Primary,OH,SFR_At,Rate/Term
103454704,"269,200",807,24.406,N,Primary,VA,SFR_At,Cashout
103454733,"165,000",654,44.16,N,Primary,VA,CondoLo,Cashout
103454753,"382,000",716,45.18,N,Primary,MD,SFR_At,Rate/Term
103454771,"180,000",770,48.69,N,Primary,AZ,SFR_Dt,Cashout
103454836,"226,000",700,49.207,N,Primary,MN,SFR_Dt,Rate/Term
103454847,"289,000",735,49.49,N,Primary,WA,SFR_Dt,Rate/Term
103454854,"282,000",793,20.078,N,Primary,NC,SFR_At,Rate/Term
103454878,"160,000",730,45.062,N,Primary,CA,SFR_Dt,Cashout
103454913,"232,500",723,44.209,N,Primary,FL,SFR_Dt,Rate/Term
103454916,"504,100",775,31.216,Y,Primary,CA,CondoLo,Rate/Term
103454941,"262,464",695,41.575,N,Primary,PA,SFR_Dt,Cashout
103454950,"330,000",795,43.039,N,Primary,VA,SFR_Dt,Cashout
103454965,"339,500",788,37.886,N,Primary,NM,SFR_At,Rate/Term
103454973,"335,000",789,27.684,N,Primary,IN,SFR_At,Rate/Term
103455016,"345,750",714,41.471,N,Primary,NV,SFR_Dt,Rate/Term
103455063,"270,000",723,33.64,N,Primary,VT,SFR_Dt,Cashout
103455074,"208,200",781,28.568,N,Primary,OH,SFR_Dt,Rate/Term
103455104,"372,900",809,27.36,N,Primary,CA,SFR_At,Rate/Term
103455119,"152,000",650,30.665,N,Primary,TX,SFR_Dt,Cashout
103455121,"280,000",783,22.535,N,Primary,MI,SFR_Dt,Rate/Term
103455127,"261,000",807,24.896,N,Primary,MS,SFR_Dt,Rate/Term
103455147,"290,500",814,50.42,N,Primary,TN,SFR_At,Cashout
103455161,"263,000",770,22.013,N,Primary,AZ,SFR_At,Rate/Term
103455172,"324,000",713,44.22,N,Primary,IA,SFR_Dt,Cashout
103455186,"244,000",675,31.845,N,Primary,IN,SFR_Dt,Cashout
103455200,"380,000",756,33.43,N,Primary,CA,SFR_Dt,Rate/Term
103455206,"279,193",747,44.1,N,Primary,KS,SFR_At,Cashout
103455213,"350,000",792,39.008,N,Primary,CA,SFR_Dt,Rate/Term
103455254,"402,500",763,33.575,N,Primary,MD,SFR_At,Rate/Term
103455262,"476,995",803,12.768,N,Primary,CA,SFR_At,Rate/Term
103455267,"241,500",789,36.195,N,Primary,CO,SFR_Dt,Cashout
103455297,"215,000",679,47.732,N,Primary,FL,SFR_At,Rate/Term
103455326,"252,000",742,39.645,N,Primary,CA,SFR_Dt,Rate/Term
103455360,"423,984",768,39.392,N,Primary,TX,SFR_At,Rate/Term
103455402,"269,000",728,45.881,N,Primary,CA,SFR_Dt,Rate/Term
103455434,"345,500",714,35.804,N,Primary,CA,SFR_Dt,Rate/Term
103455435,"172,000",787,26.937,N,Primary,AZ,SFR_Dt,Cashout
103455445,"248,000",735,30.421,N,Primary,WA,SFR_Dt,Rate/Term
103455451,"326,000",801,39.816,N,NOO,VA,SFR_At,Rate/Term
103455465,"344,100",775,37.125,N,Primary,NE,SFR_At,Cashout
103455473,"250,000",703,31.027,N,Primary,IL,SFR_Dt,Cashout
103455552,"362,000",684,33.237,N,Primary,WA,SFR_Dt,Cashout
103455555,"413,000",751,33.783,N,Primary,CO,SFR_Dt,Rate/Term
103455573,"244,949",777,36.632,N,Primary,MA,SFR_Dt,Cashout
103455580,"166,000",757,42.447,N,Primary,NJ,SFR_Dt,Rate/Term
103455593,"238,000",755,41.614,N,Primary,OH,SFR_At,Rate/Term
103455594,"355,000",752,35.09,N,Primary,MI,SFR_Dt,Rate/Term
103455613,"148,500",780,43.499,N,Primary,NY,3 Unit,Cashout
103455620,"237,200",753,21.456,N,Primary,KS,SFR_Dt,Rate/Term
103455633,"282,000",699,44.504,N,Primary,MI,Det Condo,Cashout
103455637,"116,000",802,26.835,N,Primary,MO,SFR_Dt,Cashout
103455730,"178,000",748,34.456,N,Primary,TN,SFR_Dt,Rate/Term
103455838,"272,500",701,32.109,N,Primary,CA,SFR_Dt,Cashout
103455842,"210,316",698,44.052,N,Primary,AZ,SFR_Dt,Rate/Term
103455858,"418,600",741,33.325,N,Primary,CA,CondoMid,Rate/Term
103455938,"488,000",747,39.051,Y,Primary,CA,SFR_Dt,Rate/Term
103455948,"480,000",756,32.561,N,Primary,PA,SFR_Dt,Rate/Term
103456063,"423,000",774,16.927,N,Primary,CT,SFR_Dt,Rate/Term
103456086,"242,500",790,47.432,N,Primary,NM,SFR_Dt,Rate/Term
103456101,"221,600",699,24.76,N,Primary,NM,SFR_Dt,Cashout
103456120,"275,500",798,36.836,N,Primary,FL,SFR_Dt,Rate/Term
103456179,"198,000",676,39.954,N,Primary,TX,SFR_At,Cashout
103456233,"393,750",791,48.904,N,Primary,AK,SFR_Dt,Rate/Term
103456235,"665,000",788,13.519,Y,Primary,WA,SFR_Dt,Rate/Term
103456240,"361,700",765,29.575,N,Primary,GA,SFR_Dt,Rate/Term
103456328,"203,950",749,34.115,N,Primary,ID,SFR_Dt,Cashout
103456346,"594,000",746,40.134,Y,Primary,NY,SFR_Dt,Rate/Term
103456375,"264,500",762,47.096,N,Primary,FL,SFR_Dt,Cashout
103456415,"189,500",783,49.531,N,Primary,OK,SFR_At,Rate/Term
103456424,"300,000",706,35.352,N,Primary,WI,SFR_Dt,Cashout
103456436,"380,000",762,43.061,N,Primary,FL,SFR_At,Rate/Term
103456456,"166,000",800,35.398,N,Primary,FL,SFR_At,Rate/Term
103456492,"452,000",793,24.712,N,Primary,MD,SFR_At,Rate/Term
