LoanID,"Price, P_ijk","Pool Opton, j","Servicer, k"
103397273,102.9655880053030,pool_252,Pingora
103397273,102.9490131780820,pool_24,Retained
103397273,102.9378311780820,pool_405,Retained
103397273,102.8914561780820,pool_394,Retained
103397273,102.7820811780820,pool_407,Retained
103397273,102.5440811780820,pool_248,Retained
103397273,102.4539561780820,pool_251,Retained
103397626,102.6352944520550,pool_9,Retained
103397626,102.5886492313450,pool_11,Pingora
103397626,102.5808105078030,pool_10,Two Harbors
103397626,102.3358992313450,pool_238,Pingora
103397626,102.2967714520550,pool_236,Retained
103397626,102.2518605079550,pool_237,Two Harbors
103397626,101.1771694520550,pool_13,Retained
103397626,101.1623992313450,pool_15,Pingora
103397626,101.1226855078030,pool_14,Two Harbors
103397626,100.9553992313450,pool_242,Pingora
103397626,100.8693964520550,pool_240,Retained
103397626,100.8244855079550,pool_241,Two Harbors
103397636,102.7278804468490,pool_232,Retained
103397636,102.5534515068490,pool_325,Retained
103397636,102.5488418543070,pool_233,Two Harbors
103397636,102.4440765068490,pool_236,Retained
103397636,102.3762833543070,pool_326,Two Harbors
103397636,102.2951304305780,pool_231,Pingora
103397636,102.2669083543070,pool_237,Two Harbors
103397636,102.2492179305780,pool_324,Pingora
103397636,102.1398429305780,pool_235,Pingora
103399170,101.3604949544330,pool_6,Two Harbors
103399170,101.2913786643840,pool_5,Retained
103399170,101.1161091469270,pool_7,Pingora
103399170,101.0728311643840,pool_9,Retained
103399170,101.0662639544330,pool_10,Two Harbors
103399170,101.0208841469270,pool_11,Pingora
103399170,100.9205189545850,pool_233,Two Harbors
103399170,100.9021341469270,pool_238,Pingora
103399170,100.8613139545850,pool_237,Two Harbors
103399170,100.8603901643840,pool_236,Retained
103399170,100.8274987893840,pool_232,Retained
103399170,100.7486091469270,pool_234,Pingora
103399426,104.0222223835620,pool_185,Retained
103399426,103.9432217494400,pool_186,Two Harbors
103399426,103.8694993835620,pool_416,Retained
103399426,103.7883217495720,pool_417,Two Harbors
103399426,103.7769290500100,pool_184,Pingora
103399426,103.6409290500100,pool_415,Pingora
103399426,102.9782223835620,pool_188,Retained
103399426,102.8992217494400,pool_189,Two Harbors
103399426,102.8659723835620,pool_13,Retained
103399426,102.7869717494400,pool_14,Two Harbors
103399426,102.7329290500100,pool_187,Pingora
103399426,102.7132493835620,pool_240,Retained
103399426,102.6320717495720,pool_241,Two Harbors
103399426,102.6206790500100,pool_12,Pingora
103399426,102.4846790500100,pool_239,Pingora
103399426,102.4325493835620,pool_419,Retained
103399426,102.3513717495720,pool_420,Two Harbors
103399426,102.2039790500100,pool_418,Pingora
103399426,101.8532223835620,pool_17,Retained
103399426,101.7742217494400,pool_18,Two Harbors
103399426,101.6079290500100,pool_16,Pingora
103399426,101.3387993835620,pool_244,Retained
103399426,101.2576217495720,pool_245,Two Harbors
103399426,101.1102290500100,pool_243,Pingora
103401284,101.8105221205480,pool_5,Retained
103401284,101.7924280107710,pool_6,Two Harbors
103401284,101.5148845205480,pool_142,Retained
103401284,101.5111130260330,pool_7,Pingora
103401284,101.4731180107710,pool_143,Two Harbors
103401284,101.4273845205480,pool_155,Retained
103401284,101.3856180107710,pool_156,Two Harbors
103401284,101.2630495205480,pool_232,Retained
103401284,101.2575130260330,pool_144,Pingora
103401284,101.2539680109240,pool_233,Two Harbors
103401284,101.2305095205480,pool_9,Retained
103401284,101.2088945205480,pool_370,Retained
103401284,101.1887430107710,pool_10,Two Harbors
103401284,101.1742930109240,pool_371,Two Harbors
103401284,101.1700130260330,pool_157,Pingora
103401284,101.1651445205480,pool_383,Retained
103401284,101.1305430109240,pool_384,Two Harbors
103401284,101.0776445205480,pool_396,Retained
103401284,101.0478880260330,pool_372,Pingora
103401284,101.0461130260330,pool_234,Pingora
103401284,101.0430430109240,pool_397,Two Harbors
103401284,101.0041380260330,pool_385,Pingora
103401284,100.9901445205480,pool_236,Retained
103401284,100.9731380260330,pool_11,Pingora
103401284,100.9555430109240,pool_237,Two Harbors
103401284,100.9166380260330,pool_398,Pingora
103401284,100.8291380260330,pool_238,Pingora
103401398,101.9087386933760,pool_6,Two Harbors
103401398,101.8397249315070,pool_5,Retained
103401398,101.8338797050920,pool_4,Pingora
103401398,101.4444886934960,pool_233,Two Harbors
103401398,101.4434869315070,pool_232,Retained
103401398,101.3866797050920,pool_231,Pingora
103401398,101.0556136933760,pool_10,Two Harbors
103401398,100.9865999315070,pool_9,Retained
103401398,100.9832636934960,pool_237,Two Harbors
103401398,100.9822619315070,pool_236,Retained
103401398,100.9807547050920,pool_8,Pingora
103401398,100.9254547050920,pool_235,Pingora
103402413,101.1884561643840,pool_223,Retained
103402413,101.1663786643840,pool_5,Retained
103402413,100.9760151643840,pool_454,Retained
103402413,100.9478311643840,pool_9,Retained
103402413,100.7353901643840,pool_236,Retained
103402413,100.7024987893840,pool_232,Retained
103402455,102.3748458082190,pool_9,Retained
103402455,102.2696429763920,pool_11,Pingora
103402455,102.2596206507560,pool_10,Two Harbors
103402455,102.1438998082190,pool_236,Retained
103402455,102.1146429763920,pool_238,Pingora
103402455,102.0364206509090,pool_237,Two Harbors
103402455,100.6292208082190,pool_13,Retained
103402455,100.5558929763920,pool_15,Pingora
103402455,100.5139956507560,pool_14,Two Harbors
103402455,100.3073929763920,pool_242,Pingora
103402455,100.2897748082190,pool_240,Retained
103402455,100.1822956509090,pool_241,Two Harbors
103402475,102.9052145972290,pool_10,Two Harbors
103402475,102.8647658827570,pool_11,Pingora
103402475,102.7498458082190,pool_9,Retained
103402475,102.7397658827570,pool_238,Pingora
103402475,102.6820145973820,pool_237,Two Harbors
103402475,102.5188998082190,pool_236,Retained
103402475,101.1595895972290,pool_14,Two Harbors
103402475,101.1510158827570,pool_15,Pingora
103402475,101.0042208082190,pool_13,Retained
103402475,100.9325158827570,pool_242,Pingora
103402475,100.8278895973820,pool_241,Two Harbors
103402475,100.6647748082190,pool_240,Retained
103402686,102.2550165214300,pool_6,Two Harbors
103402686,102.2249865214300,pool_91,Two Harbors
103402686,102.2249865214300,pool_99,Two Harbors
103402686,102.1237884821920,pool_5,Retained
103402686,102.1156115214300,pool_10,Two Harbors
103402686,102.1036120821920,pool_90,Retained
103402686,102.1036120821920,pool_98,Retained
103402686,102.0692865215490,pool_318,Two Harbors
103402686,102.0255365215490,pool_326,Two Harbors
103402686,102.0183140821920,pool_317,Retained
103402686,101.9942370821920,pool_9,Retained
103402686,101.9745640821920,pool_325,Retained
103402686,101.9161615215490,pool_237,Two Harbors
103402686,101.9111525215490,pool_233,Two Harbors
103402686,101.9085193852220,pool_316,Pingora
103402686,101.8913668721920,pool_232,Retained
103402686,101.8651890821920,pool_236,Retained
103402686,101.8647693852220,pool_324,Pingora
103402686,101.7553943852220,pool_235,Pingora
103402686,101.5107193852220,pool_231,Pingora
103403057,102.9217714520550,pool_236,Retained
103403057,102.8848673932310,pool_237,Two Harbors
103403057,102.8399187929090,pool_238,Pingora
103403057,101.4943964520550,pool_240,Retained
103403057,101.4594187929090,pool_242,Pingora
103403057,101.4574923932310,pool_241,Two Harbors
103403165,102.5011901047260,pool_9,Retained
103403165,102.4114184502560,pool_10,Two Harbors
103403165,102.1810536372990,pool_11,Pingora
103403165,102.1058315397260,pool_236,Retained
103403165,102.0523064504080,pool_237,Two Harbors
103403165,101.9160536372990,pool_238,Pingora
103403165,101.6466347397260,pool_13,Retained
103403165,101.5579536372990,pool_15,Pingora
103403165,101.5279714502560,pool_14,Two Harbors
103403165,101.4422036372990,pool_242,Pingora
103403165,101.4131207397260,pool_240,Retained
103403165,101.3077214504080,pool_241,Two Harbors
103403998,103.3759194520550,pool_223,Retained
103403998,103.1352944520550,pool_9,Retained
103403998,103.0373964520550,pool_454,Retained
103403998,102.7967714520550,pool_236,Retained
103403998,102.3771694520550,pool_224,Retained
103403998,102.3100214520550,pool_455,Retained
103403998,101.6771694520550,pool_13,Retained
103403998,101.3693964520550,pool_240,Retained
103404032,101.7837179374800,pool_22,Pingora
103404032,101.6464845342470,pool_21,Retained
103404032,101.5943429374800,pool_25,Pingora
103404032,101.5492179374800,pool_249,Pingora
103404032,101.4388595342470,pool_24,Retained
103404032,101.3164195342470,pool_248,Retained
103404032,100.9408429374800,pool_252,Pingora
103404032,100.6767945342470,pool_251,Retained
103405231,100.9421352054790,pool_232,Retained
103405231,100.8192497769080,pool_231,Pingora
103405231,100.7802092573370,pool_233,Two Harbors
103405231,100.6610172804790,pool_229,Retained
103405231,100.5163517573370,pool_230,Two Harbors
103405231,100.4358247769080,pool_228,Pingora
103405745,99.1022470305368,pool_233,Two Harbors
103405745,99.0430420305368,pool_237,Two Harbors
103405745,98.9627879973115,pool_234,Pingora
103405745,98.8979129973115,pool_238,Pingora
103405745,98.7353901643836,pool_236,Retained
103405745,98.7024987893836,pool_232,Retained
103407768,103.7124076265030,pool_156,Two Harbors
103407768,103.5428994554510,pool_157,Pingora
103407768,103.5155326265030,pool_10,Two Harbors
103407768,103.4571694520550,pool_155,Retained
103407768,103.3615826266560,pool_384,Two Harbors
103407768,103.3460244554510,pool_11,Pingora
103407768,103.2740826266560,pool_397,Two Harbors
103407768,103.2602944520550,pool_9,Retained
103407768,103.2582744554510,pool_385,Pingora
103407768,103.1865826266560,pool_237,Two Harbors
103407768,103.1707744554510,pool_398,Pingora
103407768,103.0967714520550,pool_383,Retained
103407768,103.0832744554510,pool_238,Pingora
103407768,103.0092714520550,pool_396,Retained
103407768,102.9217714520550,pool_236,Retained
103407768,102.5386576265030,pool_159,Two Harbors
103407768,102.4010244554510,pool_160,Pingora
103407768,102.2834194520550,pool_158,Retained
103407768,102.2761576265030,pool_169,Two Harbors
103407768,102.2404576266560,pool_387,Two Harbors
103407768,102.1840244554510,pool_388,Pingora
103407768,102.1385244554510,pool_170,Pingora
103407768,102.0873326266560,pool_400,Two Harbors
103407768,102.0574076265030,pool_14,Two Harbors
103407768,102.0308994554510,pool_401,Pingora
103407768,102.0209194520550,pool_168,Retained
103407768,101.9756464520550,pool_386,Retained
103407768,101.9197744554510,pool_15,Pingora
103407768,101.8225214520550,pool_399,Retained
103407768,101.8021694520550,pool_13,Retained
103407768,101.7592076266560,pool_241,Two Harbors
103407768,101.7027744554510,pool_242,Pingora
103407768,101.4943964520550,pool_240,Retained
103408023,106.3122687712330,pool_197,Retained
103408023,106.0453272350800,pool_198,Two Harbors
103408023,106.0060187712330,pool_119,Retained
103408023,106.0056336712330,pool_200,Retained
103408023,105.9090633698630,pool_199,Pingora
103408023,105.7982062712330,pool_145,Retained
103408023,105.7500372350800,pool_201,Two Harbors
103408023,105.7390772350800,pool_120,Two Harbors
103408023,105.7303883698630,pool_202,Pingora
103408023,105.6997687712330,pool_132,Retained
103408023,105.6028133698630,pool_121,Pingora
103408023,105.5312647350800,pool_146,Two Harbors
103408023,105.4806336712330,pool_122,Retained
103408023,105.4328272350800,pool_133,Two Harbors
103408023,105.3950008698630,pool_147,Pingora
103408023,105.3935187712330,pool_158,Retained
103408023,105.2965633698630,pool_134,Pingora
103408023,105.2250372350800,pool_123,Two Harbors
103408023,105.2053883698630,pool_124,Pingora
103408023,105.1743836712330,pool_135,Retained
103408023,105.1743836712330,pool_148,Retained
103408023,105.1310187712330,pool_168,Retained
103408023,105.1265772350800,pool_159,Two Harbors
103408023,104.9903133698630,pool_160,Pingora
103408023,104.9187872350800,pool_136,Two Harbors
103408023,104.9187872350800,pool_149,Two Harbors
103408023,104.9122687712330,pool_13,Retained
103408023,104.8991383698630,pool_137,Pingora
103408023,104.8991383698630,pool_150,Pingora
103408023,104.8640772350800,pool_169,Two Harbors
103408023,104.7278133698630,pool_170,Pingora
103408023,104.7150086712330,pool_161,Retained
103408023,104.6453272350800,pool_14,Two Harbors
103408023,104.5400086712330,pool_171,Retained
103408023,104.5090633698630,pool_15,Pingora
103408023,104.4594122350800,pool_162,Two Harbors
103408023,104.4397633698630,pool_163,Pingora
103408023,104.2844122350800,pool_172,Two Harbors
103408023,104.2647633698630,pool_173,Pingora
103408023,103.9931336712330,pool_17,Retained
103408023,103.7375372350800,pool_18,Two Harbors
103408023,103.7178883698630,pool_19,Pingora
103408508,102.4450283642490,pool_238,Pingora
103408508,102.1629046457210,pool_237,Two Harbors
103408508,102.0659142843840,pool_236,Retained
103408508,101.3736783642490,pool_242,Pingora
103408508,101.0176916457210,pool_241,Two Harbors
103408508,100.9361191643840,pool_240,Retained
103408815,102.5295538504110,pool_17,Retained
103408815,102.3680998904110,pool_21,Retained
103408815,102.1769090635270,pool_22,Pingora
103408815,102.0857472654110,pool_244,Retained
103408815,102.0672818904110,pool_248,Retained
103408815,102.0259090635270,pool_19,Pingora
103408815,101.9809090635270,pool_249,Pingora
103408815,101.7209090635270,pool_246,Pingora
103408844,104.5260627512330,pool_416,Retained
103408844,103.9575626712330,pool_415,Pingora
103408844,103.7767656712330,pool_419,Retained
103408844,103.3990126712330,pool_418,Pingora
103408844,103.3698127512330,pool_240,Retained
103408844,102.8013126712330,pool_239,Pingora
103408844,102.6830156712330,pool_244,Retained
103408844,102.3052626712330,pool_243,Pingora
103408926,104.1665444520550,pool_194,Retained
103408926,103.9915444520550,pool_116,Retained
103408926,103.8384194520550,pool_129,Retained
103408926,103.8213970749220,pool_196,Pingora
103408926,103.7946694520550,pool_142,Retained
103408926,103.7247630289620,pool_195,Two Harbors
103408926,103.7071694520550,pool_155,Retained
103408926,103.6463970749220,pool_118,Pingora
103408926,103.5497630289620,pool_117,Two Harbors
103408926,103.5102944520550,pool_9,Retained
103408926,103.4932720749220,pool_131,Pingora
103408926,103.4521694520550,pool_197,Retained
103408926,103.4495220749220,pool_144,Pingora
103408926,103.3966380289620,pool_130,Two Harbors
103408926,103.3620220749220,pool_157,Pingora
103408926,103.3528880289620,pool_143,Two Harbors
103408926,103.2653880289620,pool_156,Two Harbors
103408926,103.1651470749220,pool_11,Pingora
103408926,103.1459194520550,pool_119,Retained
103408926,103.1388970749220,pool_199,Pingora
103408926,103.0685130289620,pool_10,Two Harbors
103408926,103.0103880289620,pool_198,Two Harbors
103408926,102.9381069520550,pool_145,Retained
103408926,102.8396694520550,pool_132,Retained
103408926,102.8326470749220,pool_121,Pingora
103408926,102.7041380289620,pool_120,Two Harbors
103408926,102.6248345749220,pool_147,Pingora
103408926,102.5334194520550,pool_158,Retained
103408926,102.5263970749220,pool_134,Pingora
